,LHipAngleZ,LKneeAngleZ,LAnkleAngleZ,RHipAngleZ,RKneeAngleZ,RAnkleAngleZ
46,-11.2977,-0.436329,7.26624,-7.5667,0.434107,5.42007
47,-12.056,0.351491,6.97367,-8.19655,1.19466,4.87696
48,-12.7055,1.30262,6.57605,-8.7265,2.14313,4.24435
49,-13.2364,2.42638,6.03943,-9.14739,3.2863,3.50721
50,-13.6419,3.73181,5.32274,-9.45314,4.62694,2.6408
51,-13.9142,5.23034,4.37874,-9.6374,6.16768,1.6078
52,-14.0437,6.93752,3.15622,-9.69202,7.9144,0.358304
53,-14.0184,8.87484,1.60727,-9.60795,9.87865,-1.16307
54,-13.8246,11.0712,-0.297591,-9.37695,12.0788,-3.00151
55,-13.4469,13.5624,-2.55089,-8.99217,14.5397,-5.16861
56,-12.8716,16.3862,-5.09349,-8.44766,17.2911,-7.61895
57,-12.0881,19.5729,-7.80905,-7.73929,20.3618,-10.2418
58,-11.0893,23.1345,-10.531,-6.8659,23.7701,-12.8744
59,-9.87119,27.0533,-13.0649,-5.82874,27.5115,-15.3286
60,-8.43488,31.2713,-15.2212,-4.62997,31.546,-17.422
61,-6.791,35.688,-16.8449,-3.27302,35.7924,-19.0056
62,-4.96155,40.1718,-17.8415,-1.76371,40.1346,-19.9872
63,-2.97495,44.5792,-18.2015,-0.109518,44.4399,-20.3491
64,-0.856945,48.7773,-18.0096,1.68381,48.5793,-20.1578
65,1.37731,52.665,-17.4173,3.61474,52.4448,-19.5527
66,3.72408,56.187,-16.5852,5.68477,55.9611,-18.7012
67,6.18338,59.3281,-15.636,7.89288,59.0877,-17.7458
68,8.7471,62.0942,-14.6414,10.2286,61.8106,-16.773
69,11.391,64.4925,-13.6342,12.6679,64.1292,-15.8155
70,14.0756,66.5234,-12.6222,15.1744,66.0464,-14.8708
71,16.7525,68.1829,-11.5975,17.704,67.5653,-13.921
72,19.3726,69.4663,-10.5489,20.2111,68.6903,-12.9457
73,21.8933,70.3724,-9.47097,22.6538,69.4289,-11.9319
74,24.2836,70.9058,-8.36796,24.9972,69.7919,-10.8781
75,26.525,71.0756,-7.25037,27.2159,69.7937,-9.79434
76,28.61,70.8938,-6.12906,29.2946,69.4516,-8.69849
77,30.5384,70.3726,-5.01303,31.2266,68.7841,-7.61232
78,32.3142,69.5221,-3.9102,33.0111,67.8082,-6.55675
79,33.9435,68.3493,-2.82991,34.651,66.5382,-5.54801
80,35.4331,66.8583,-1.78341,36.1514,64.984,-4.59618
81,36.7899,65.0502,-0.782348,37.5179,63.149,-3.70574
82,38.0188,62.921,0.161616,38.754,61.0283,-2.87824
83,39.1184,60.4599,1.03415,39.8596,58.6092,-2.11645
84,40.079,57.6495,1.81649,40.8266,55.8721,-1.42798
85,40.8827,54.4672,2.48814,41.6386,52.7932,-0.826392
86,41.5052,50.8895,3.03235,42.2718,49.3507,-0.328177
87,41.9197,46.8986,3.4404,42.6998,45.5351,0.0531186
88,42.1044,42.4937,3.71112,42.9006,41.3606,0.311792
89,42.0484,37.7048,3.84819,42.8629,36.8721,0.452653
90,41.7556,32.6024,3.85684,42.5896,32.1455,0.490156
91,41.2462,27.3041,3.74274,42.0991,27.2872,0.44501
92,40.5566,21.9751,3.51728,41.4249,22.4336,0.340575
93,39.7366,16.8227,3.20899,40.6149,17.7501,0.202054
94,38.8458,12.0813,2.87082,39.7317,13.4262,0.05947
95,37.9482,7.98415,2.57248,38.8501,9.6617,-0.0504578
96,37.1056,4.72831,2.37681,38.0495,6.64266,-0.09007
97,36.3647,2.44058,2.31161,37.3969,4.50649,-0.0375756
98,35.7439,1.15229,2.35097,36.9254,3.30632,0.0919483
99,35.2275,0.790491,2.41086,36.6203,2.99062,0.232851
100,34.7745,1.18399,2.35501,36.4251,3.40811,0.267833
0,36.7807,2.26431,3.32883,38.9719,5.33071,1.02715
1,36.2395,3.07794,3.07382,38.7408,5.93295,0.796854
2,35.6664,4.12901,2.40985,38.5045,6.88197,0.136214
3,35.0445,5.20636,1.28289,38.2049,7.96229,-1.01399
4,34.3872,6.21402,-0.158491,37.8236,9.0414,-2.51161
5,33.7424,7.22438,-1.53701,37.3875,10.1248,-3.98744
6,33.1779,8.42941,-2.41178,36.9565,11.3459,-4.99374
7,32.7476,9.99923,-2.50793,36.5904,12.8557,-5.23187
8,32.4566,11.9568,-1.82773,36.3105,14.6847,-4.67027
9,32.2499,14.1578,-0.590198,36.0779,16.6954,-3.50201
10,32.0255,16.3585,0.92518,35.8005,18.6409,-2.01167
11,31.6691,18.3063,2.49266,35.3651,20.2633,-0.454429
12,31.092,19.8064,3.96515,34.6803,21.3763,0.997985
13,30.252,20.748,5.25791,33.7047,21.8999,2.25766
14,29.1482,21.0974,6.33169,32.4498,21.8466,3.29503
15,27.8074,20.8824,7.18225,30.9686,21.2891,4.11205
16,26.2776,20.1786,7.83168,29.3401,20.333,4.72843
17,24.626,19.0947,8.3161,27.6497,19.0958,5.17775
18,22.9309,17.7523,8.67261,25.9687,17.6872,5.50237
19,21.2647,16.2638,8.93082,24.3403,16.1906,5.74234
20,19.6763,14.7154,9.11049,22.776,14.6531,5.92297
21,18.18,13.158,9.22242,21.2614,13.0881,6.04871
22,16.7568,11.6095,9.27116,19.7666,11.4874,6.1079
23,15.365,10.0648,9.2586,18.2572,9.83868,6.08544
24,13.9584,8.51152,9.18597,16.7042,8.14141,5.97551
25,12.5033,6.94412,9.05438,15.0928,6.41546,5.78657
26,10.989,5.37329,8.86599,13.4279,4.70304,5.53853
27,9.42714,3.82792,8.62731,11.7345,3.06315,5.25563
28,7.84413,2.35065,8.35115,10.0526,1.56098,4.96028
29,6.27156,0.988621,8.05428,8.42842,0.255954,4.67134
30,4.73906,-0.217154,7.7526,6.90422,-0.807394,4.4059
31,3.26981,-1.23965,7.45847,5.51098,-1.60408,4.18071
32,1.87843,-2.06815,7.18175,4.26532,-2.13031,4.0102
33,0.57063,-2.70569,6.93095,3.16758,-2.40378,3.9022
34,-0.65591,-3.16498,6.71235,2.20138,-2.462,3.85372
35,-1.8102,-3.46421,6.52874,1.33605,-2.35729,3.84925
36,-2.90613,-3.62313,6.37865,0.532863,-2.14853,3.86222
37,-3.96086,-3.6614,6.25602,-0.247245,-1.89145,3.85984
38,-4.99221,-3.59803,6.15039,-1.03668,-1.63032,3.80876
39,-6.01512,-3.45024,6.048,-1.85684,-1.39238,3.68037
40,-7.03894,-3.23197,5.93389,-2.71641,-1.18579,3.45555
41,-8.0655,-2.95147,5.79439,-3.6123,-1.00145,3.12711
42,-9.08819,-2.60915,5.61859,-4.53216,-0.817578,2.69879
43,-10.0925,-2.197,5.39781,-5.4573,-0.605353,2.18215
44,-11.0578,-1.69955,5.124,-6.36518,-0.333171,1.59243
45,-11.9601,-1.09619,4.78708,-7.23187,0.0306818,0.94412
46,-12.775,-0.364074,4.37181,-8.03448,0.516138,0.246751
47,-13.4813,0.518801,3.8556,-8.75323,1.14904,-0.498812
48,-14.0624,1.5713,3.20838,-9.37266,1.949,-1.30283
49,-14.5064,2.80848,2.39389,-9.88084,2.92894,-2.18844
50,-14.8037,4.24344,1.3709,-10.2675,4.09649,-3.19181
51,-14.9448,5.89058,0.0957903,-10.5219,5.45678,-4.35979
52,-14.9188,7.77076,-1.46959,-10.6318,7.01609,-5.74286
53,-14.7133,9.91595,-3.34263,-10.5836,8.78641,-7.38295
54,-14.317,12.3708,-5.50081,-10.3643,10.79,-9.2963
55,-13.7222,15.1872,-7.86873,-9.9636,13.063,-11.4539
56,-12.928,18.4096,-10.321,-9.37537,15.6555,-13.7685
57,-11.9379,22.0548,-12.7022,-8.59883,18.625,-16.1006
58,-10.757,26.0928,-14.8534,-7.64136,22.0186,-18.2859
59,-9.39003,30.4399,-16.6327,-6.51826,25.8459,-20.1679
60,-7.84162,34.9712,-17.9292,-5.24787,30.0571,-21.6162
61,-6.11739,39.5423,-18.6854,-3.84549,34.5413,-22.5396
62,-4.22444,44.0115,-18.9204,-2.31946,39.1442,-22.9075
63,-2.16938,48.2587,-18.7258,-0.669171,43.6963,-22.7701
64,0.0445087,52.2006,-18.2262,1.11483,48.0411,-22.2458
65,2.41726,55.7956,-17.5314,3.04705,52.0584,-21.4765
66,4.94624,59.0334,-16.7121,5.13921,55.6743,-20.5817
67,7.61715,61.9163,-15.8046,7.39241,58.8569,-19.638
68,10.3992,64.4444,-14.8241,9.79287,61.6027,-18.68
69,13.2476,66.6131,-13.776,12.3123,63.9214,-17.7113
70,16.1111,68.4162,-12.6637,14.9123,65.8273,-16.7153
71,18.9386,69.8511,-11.494,17.5495,67.3354,-15.6688
72,21.6852,70.9216,-10.28,20.1803,68.4605,-14.5538
73,24.3153,71.6372,-9.03979,22.764,69.219,-13.365
74,26.8045,72.0105,-7.79252,25.2658,69.6291,-12.1107
75,29.1376,72.0537,-6.55477,27.6594,69.7104,-10.8111
76,31.3071,71.7762,-5.33945,29.9279,69.483,-9.49443
77,33.3111,71.1837,-4.15695,32.0631,68.9648,-8.19282
78,35.152,70.2795,-3.01701,34.0623,68.1709,-6.93798
79,36.8356,69.0651,-1.93021,35.9262,67.1122,-5.75661
80,38.3695,67.539,-0.908241,37.6551,65.7935,-4.66746
81,39.7607,65.6944,0.0356234,39.2478,64.2131,-3.68088
82,41.0118,63.5168,0.886494,40.7013,62.3619,-2.80059
83,42.1182,60.985,1.62944,42.0099,60.2243,-2.02569
84,43.0664,58.0733,2.25336,43.1625,57.7789,-1.35276
85,43.8355,54.7568,2.75537,44.1421,55.001,-0.777887
86,44.4009,51.0184,3.14198,44.9261,51.8675,-0.2967
87,44.7399,46.8591,3.42526,45.4892,48.3646,0.0965192
88,44.8374,42.3065,3.61676,45.8093,44.4973,0.407508
89,44.6909,37.4205,3.72285,45.8728,40.2962,0.639993
90,44.3121,32.2949,3.74409,45.6797,35.8192,0.795464
91,43.7268,27.0588,3.68007,45.2453,31.1537,0.87564
92,42.9732,21.875,3.53954,44.6006,26.4182,0.886003
93,42.0995,16.9348,3.34985,43.7917,21.7631,0.839569
94,41.162,12.4446,3.15856,42.8782,17.3653,0.760191
95,40.2215,8.60315,3.02185,41.9308,13.4168,0.684084
96,39.3356,5.57271,2.98282,41.0269,10.107,0.654413
97,38.5463,3.45124,3.05042,40.24,7.59435,0.705011
98,37.8668,2.2533,3.1894,39.6226,5.97167,0.834693
99,37.2789,1.90463,3.3215,39.187,5.23563,0.983884
100,36.7417,2.25003,3.33069,38.8966,5.27646,1.02908
0,38.5694,4.30416,3.31974,39.6625,7.09177,-0.227656
1,37.8606,4.34179,2.82328,39.2087,7.32535,-0.640672
2,37.1487,4.72741,1.92317,38.7235,7.83327,-1.46659
3,36.4158,5.30405,0.628309,38.1671,8.4634,-2.64364
4,35.6693,5.9828,-0.888038,37.5437,9.15418,-3.92662
5,34.944,6.77989,-2.28202,36.9014,9.95951,-4.94422
6,34.2914,7.80115,-3.16813,36.3134,11.0133,-5.3662
7,33.7557,9.16323,-3.30536,35.8451,12.4292,-5.0517
8,33.3475,10.9005,-2.6859,35.5163,14.1988,-4.0732
9,33.0308,12.9204,-1.48826,35.2799,16.1615,-2.64165
10,32.7276,15.0264,0.0352407,35.028,18.0599,-1.00593
11,32.3382,16.9818,1.65603,34.6293,19.6323,0.622042
12,31.771,18.5779,3.21081,33.975,20.6904,2.09972
13,30.9686,19.6763,4.59955,33.0077,21.1474,3.35215
14,29.9158,20.2158,5.77099,31.7258,21.0056,4.35415
15,28.6307,20.1985,6.71173,30.1741,20.3301,5.11379
16,27.1503,19.6736,7.43795,28.429,19.2261,5.66246
17,25.523,18.7222,7.98424,26.581,17.8183,6.04608
18,23.8064,17.4434,8.38961,24.7167,16.2269,6.31259
19,22.0627,15.9379,8.68557,22.9021,14.5462,6.49828
20,20.3474,14.2926,8.89044,21.1722,12.8299,6.61881
21,18.6945,12.568,9.00979,19.5261,11.0888,6.668
22,17.1082,10.7943,9.04103,17.9335,9.30564,6.62632
23,15.5655,8.98015,8.97947,16.3488,7.45931,6.47515
24,14.0293,7.12681,8.82297,14.7313,5.55066,6.20936
25,12.4663,5.24268,8.57401,13.0637,3.61705,5.84218
26,10.861,3.35375,8.24027,11.361,1.73191,5.40225
27,9.22334,1.50694,7.83529,9.66739,-0.009205,4.92628
28,7.58498,-0.233959,7.3793,8.04268,-1.51075,4.45121
29,5.98902,-1.79898,6.8981,6.54373,-2.69903,4.00917
30,4.47618,-3.12697,6.4188,5.20872,-3.53644,3.62506
31,3.07387,-4.17927,5.96486,4.04994,-4.02482,3.31491
32,1.79105,-4.94605,5.55346,3.05546,-4.19971,3.08408
33,0.619141,-5.44402,5.19483,2.19582,-4.12052,2.92594
34,-0.46329,-5.70879,4.89188,1.43139,-3.86017,2.82211
35,-1.48514,-5.78647,4.63957,0.718621,-3.4953,2.74506
36,-2.47768,-5.72619,4.4254,0.0149214,-3.09701,2.66258
37,-3.46992,-5.57376,4.23181,-0.716999,-2.72272,2.54295
38,-4.48457,-5.36671,4.03973,-1.50529,-2.41007,2.35925
39,-5.53498,-5.1308,3.83246,-2.36624,-2.17448,2.09233
40,-6.62336,-4.87864,3.5981,-3.30315,-2.01054,1.73205
41,-7.74076,-4.60998,3.33016,-4.30678,-1.89611,1.27734
42,-8.86869,-4.3133,3.02603,-5.35715,-1.79781,0.734146
43,-9.98205,-3.96826,2.68434,-6.42606,-1.67607,0.111875
44,-11.0525,-3.54902,2.30155,-7.4795,-1.48894,-0.580791
45,-12.0511,-3.02708,1.86938,-8.48054,-1.19489,-1.33974
46,-12.9508,-2.37349,1.37356,-9.39292,-0.755082,-2.16788
47,-13.7275,-1.56037,0.794273,-10.1845,-0.135176,-3.07557
48,-14.3608,-0.561904,0.107205,-10.8299,0.693126,-4.0804
49,-14.8339,0.645355,-0.716177,-11.3108,1.75184,-5.20682
50,-15.1339,2.08298,-1.70775,-11.6139,3.058,-6.48414
51,-15.25,3.77182,-2.89973,-11.728,4.62688,-7.94107
52,-15.1733,5.73372,-4.3183,-11.6422,6.4767,-9.59624
53,-14.8961,7.9942,-5.97382,-11.3465,8.63341,-11.4454
54,-14.4123,10.5846,-7.84922,-10.8341,11.1331,-13.449
55,-13.7187,13.5407,-9.89092,-10.1045,14.0192,-15.5276
56,-12.8176,16.8951,-12.0073,-9.16818,17.3316,-17.5716
57,-11.7193,20.6612,-14.0774,-8.0487,21.089,-19.4617
58,-10.4422,24.8151,-15.9673,-6.78129,25.2676,-21.0874
59,-9.00968,29.2837,-17.55,-5.40356,29.7902,-22.3584
60,-7.44385,33.9499,-18.7284,-3.94412,34.53,-23.2185
61,-5.75983,38.6701,-19.4577,-2.41497,39.3287,-23.6632
62,-3.96295,43.2986,-19.7585,-0.809172,44.0223,-23.7466
63,-2.04937,47.7107,-19.7071,0.897074,48.4664,-23.5642
64,-0.0087519,51.8192,-19.4056,2.73708,52.5564,-23.2179
65,2.17212,55.579,-18.9452,4.7413,56.2356,-22.7862
66,4.50365,58.9779,-18.3863,6.92473,59.4883,-22.3122
67,6.98638,62.0187,-17.7579,9.28023,62.3232,-21.8088
68,9.60645,64.7046,-17.0692,11.7812,64.7582,-21.2706
69,12.3373,67.0342,-16.3199,14.3901,66.8122,-20.6841
70,15.1448,69.0052,-15.5064,17.0665,68.5025,-20.0328
71,17.9924,70.6186,-14.6248,19.7719,69.8455,-19.2999
72,20.8425,71.8814,-13.6747,22.4705,70.8572,-18.4707
73,23.6582,72.8053,-12.6609,25.1302,71.554,-17.5382
74,26.4047,73.4049,-11.5952,27.7238,71.9521,-16.507
75,29.0522,73.6946,-10.4943,30.2297,72.0673,-15.3934
76,31.5765,73.6868,-9.37595,32.6325,71.9133,-14.2223
77,33.9588,73.3884,-8.25609,34.9209,71.4994,-13.0231
78,36.1843,72.8002,-7.14756,37.0856,70.8288,-11.827
79,38.2406,71.9159,-6.0604,39.1165,69.8979,-10.6636
80,40.1177,70.724,-5.00318,41.0018,68.6967,-9.55918
81,41.8077,69.2085,-3.98512,42.7278,67.2095,-8.53289
82,43.3047,67.349,-3.01871,44.2793,65.4172,-7.59431
83,44.6037,65.1213,-2.12023,45.6394,63.2976,-6.74326
84,45.6987,62.4996,-1.30607,46.7898,60.8278,-5.97157
85,46.5809,59.4607,-0.586693,47.7106,57.9857,-5.26639
86,47.2391,55.9899,0.0378029,48.3814,54.7544,-4.61358
87,47.6608,52.0881,0.577056,48.7836,51.1282,-4.00172
88,47.8357,47.7798,1.0457,48.9041,47.1203,-3.42641
89,47.7592,43.119,1.45758,48.7398,42.7704,-2.89205
90,47.4363,38.1921,1.82144,48.3019,38.1494,-2.4098
91,46.8845,33.1155,2.13939,47.6187,33.362,-1.99227
92,46.135,28.0312,2.40963,46.7352,28.545,-1.64716
93,45.2312,23.0989,2.63316,45.7103,23.8628,-1.37208
94,44.2252,18.4873,2.82033,44.6127,19.4963,-1.15148
95,43.1732,14.3629,2.99051,43.5152,15.6258,-0.957356
96,42.129,10.8735,3.16138,42.4869,12.4092,-0.758074
97,41.1381,8.12775,3.33221,41.5837,9.95878,-0.53778
98,40.2292,6.17512,3.46947,40.8364,8.31819,-0.320349
99,39.4073,4.99298,3.50127,40.2385,7.44595,-0.183857
100,38.6528,4.48701,3.32427,39.7446,7.21713,-0.25198
0,22.795,1.40903,-3.93525,25.2553,3.97567,-2.50385
1,22.3655,1.97334,-4.65385,24.623,4.1351,-4.09083
2,21.8851,2.41159,-5.21922,23.8119,3.99786,-5.62341
3,21.4814,3.26861,-5.01581,23.0632,4.27865,-6.19922
4,21.3264,4.86877,-3.99442,22.6974,5.43894,-5.67942
5,21.4009,6.87689,-2.62206,22.7964,7.31563,-4.53061
6,21.4112,8.60427,-1.31758,23.0998,9.33391,-3.2329
7,21.0199,9.49938,-0.260416,23.2081,10.8641,-2.06313
8,20.1077,9.44828,0.53413,22.8117,11.4945,-1.12476
9,18.8052,8.73054,1.13862,21.8215,11.1673,-0.413302
10,17.3575,7.76754,1.64451,20.3779,10.1579,0.126158
11,15.9847,6.87557,2.11368,18.7541,8.89623,0.561548
12,14.7933,6.14974,2.5646,17.2243,7.74518,0.946026
13,13.746,5.50388,2.97593,15.9445,6.8574,1.30441
14,12.7225,4.80176,3.32627,14.9042,6.17389,1.63638
15,11.6266,3.97134,3.62005,13.9778,5.53856,1.93525
16,10.4456,3.02799,3.87178,13.0361,4.82413,2.2008
17,9.22545,2.02869,4.09843,12.0145,3.98209,2.43222
18,8.0092,1.0184,4.30842,10.915,3.0294,2.62806
19,6.82446,0.0292532,4.50212,9.76781,2.00948,2.79094
20,5.69012,-0.903285,4.682,8.60561,0.96117,2.92334
21,4.61648,-1.75223,4.85198,7.45703,-0.0843895,3.03269
22,3.59882,-2.5203,5.01745,6.34252,-1.10172,3.12925
23,2.62809,-3.22694,5.17987,5.27577,-2.0682,3.21892
24,1.694,-3.89117,5.33257,4.26935,-2.96372,3.30694
25,0.792723,-4.50784,5.48435,3.33697,-3.77114,3.39936
26,-0.0580463,-5.04886,5.64785,2.49161,-4.47969,3.50476
27,-0.828141,-5.48766,5.83227,1.73721,-5.08874,3.62753
28,-1.50078,-5.82842,6.03464,1.07517,-5.59927,3.76931
29,-2.07434,-6.0969,6.24093,0.512844,-6.00624,3.94016
30,-2.55797,-6.32507,6.44163,0.0527265,-6.30594,4.14903
31,-2.97351,-6.54351,6.63358,-0.311662,-6.51034,4.39056
32,-3.35126,-6.77603,6.81427,-0.595224,-6.64802,4.64301
33,-3.72242,-7.04556,6.98176,-0.827695,-6.75449,4.88698
34,-4.11417,-7.36909,7.13443,-1.05011,-6.86524,5.11143
35,-4.54302,-7.74796,7.27164,-1.29963,-7.00679,5.31546
36,-5.01392,-8.16942,7.39769,-1.60265,-7.18991,5.50718
37,-5.52446,-8.61602,7.51644,-1.97079,-7.40992,5.69864
38,-6.06204,-9.06809,7.63301,-2.39413,-7.64824,5.89881
39,-6.61181,-9.50596,7.75527,-2.84817,-7.87805,6.11888
40,-7.15878,-9.89849,7.89388,-3.30746,-8.06928,6.37371
41,-7.69601,-10.2079,8.06181,-3.75628,-8.19799,6.66884
42,-8.21516,-10.4021,8.26866,-4.19157,-8.25612,6.99775
43,-8.70991,-10.463,8.51244,-4.61641,-8.24764,7.34583
44,-9.18286,-10.3899,8.78556,-5.03849,-8.17902,7.70451
45,-9.646,-10.1995,9.08199,-5.46906,-8.05199,8.07397
46,-10.1129,-9.91751,9.39004,-5.92061,-7.86997,8.45681
47,-10.5894,-9.56806,9.68709,-6.40013,-7.64036,8.84975
48,-11.0773,-9.17653,9.94002,-6.90337,-7.37012,9.24561
49,-11.5825,-8.7694,10.1065,-7.419,-7.06184,9.63338
50,-12.1094,-8.36585,10.1506,-7.93835,-6.7133,9.99474
51,-12.6474,-7.96383,10.0641,-8.44763,-6.31514,10.3003
52,-13.1706,-7.54479,9.85263,-8.93652,-5.85827,10.519
53,-13.6483,-7.0831,9.51023,-9.40696,-5.34442,10.6229
54,-14.0489,-6.54703,9.02797,-9.86388,-4.77603,10.5854
55,-14.3512,-5.9058,8.40606,-10.2932,-4.13522,10.388
56,-14.5537,-5.12901,7.64688,-10.6539,-3.38605,10.0203
57,-14.6655,-4.18473,6.76447,-10.9134,-2.49354,9.4838
58,-14.6877,-3.04001,5.7877,-11.061,-1.43476,8.79043
59,-14.6074,-1.66292,4.74609,-11.0902,-0.192121,7.95394
60,-14.3983,-0.0240353,3.6605,-10.9834,1.25712,6.99644
61,-14.0224,1.90528,2.54787,-10.7171,2.94063,5.94881
62,-13.4417,4.15423,1.42062,-10.2718,4.8874,4.84006
63,-12.6305,6.73848,0.270685,-9.63019,7.12417,3.69357
64,-11.5817,9.64654,-0.933526,-8.78867,9.66508,2.5271
65,-10.3029,12.8546,-2.21962,-7.75743,12.5118,1.35047
66,-8.81396,16.3268,-3.57217,-6.54421,15.6621,0.169083
67,-7.13612,20.0142,-4.91917,-5.15491,19.0947,-1.00698
68,-5.28933,23.8545,-6.14659,-3.59666,22.7592,-2.14096
69,-3.29092,27.7671,-7.12337,-1.87358,26.5843,-3.15153
70,-1.16562,31.6456,-7.70866,0.0043915,30.4678,-3.93055
71,1.03805,35.3452,-7.77648,2.01048,34.2709,-4.37045
72,3.2647,38.6995,-7.28441,4.09298,37.8252,-4.40517
73,5.45475,41.5525,-6.29057,6.18444,40.9607,-4.04299
74,7.5456,43.7931,-4.93996,8.21746,43.5541,-3.30545
75,9.48839,45.3814,-3.43356,10.137,45.5373,-2.21312
76,11.267,46.3326,-1.92959,11.9106,46.8752,-0.856365
77,12.8931,46.6783,-0.487786,13.5256,47.559,0.596887
78,14.389,46.4441,0.871815,14.9839,47.6096,1.99443
79,15.7741,45.6611,2.10841,16.3017,47.0675,3.26127
80,17.0674,44.3852,3.17504,17.5053,45.9778,4.37915
81,18.284,42.6899,4.04879,18.6244,44.3897,5.32465
82,19.4286,40.6446,4.73229,19.6848,42.3637,6.04815
83,20.4986,38.3109,5.23272,20.6971,39.9745,6.51795
84,21.4864,35.7464,5.54042,21.6581,37.3029,6.73805
85,22.3791,32.9946,5.61446,22.5627,34.4203,6.72566
86,23.1588,30.08,5.39489,23.3992,31.3757,6.48661
87,23.8118,27.0182,4.8456,24.1525,28.1983,6.01947
88,24.3314,23.8318,4.00394,24.8131,24.9099,5.33077
89,24.7142,20.5548,2.98285,25.3713,21.5309,4.42263
90,24.9612,17.2312,1.917,25.8087,18.0936,3.33067
91,25.0771,13.9137,0.897866,26.1077,14.662,2.15479
92,25.0674,10.6716,-0.0383216,26.2689,11.3458,1.02956
93,24.9419,7.60657,-0.886634,26.3042,8.2962,0.057685
94,24.7189,4.85941,-1.65283,26.2427,5.69124,-0.696823
95,24.4342,2.59599,-2.32793,26.1345,3.71207,-1.20221
96,24.122,0.969448,-2.87845,26.0307,2.49591,-1.47805
97,23.7924,0.0807221,-3.26851,25.9441,2.08263,-1.58615
98,23.4544,-0.0548147,-3.5105,25.8287,2.36814,-1.64748
99,23.1116,0.413176,-3.7225,25.6088,3.06249,-1.92951
100,22.7338,1.10935,-4.14574,25.2175,3.6991,-2.82904
0,25.5147,1.50572,-2.56734,28.0582,3.05355,-0.839219
1,25.1825,2.45688,-3.59773,27.6071,3.75257,-2.17683
2,24.7818,3.10868,-4.93367,26.8584,3.73473,-4.23595
3,24.3129,3.62173,-5.84285,25.8669,3.35673,-6.20661
4,23.8706,4.48984,-5.73839,24.8813,3.31101,-7.29836
5,23.603,5.9649,-4.71517,24.255,4.05799,-7.3037
6,23.5405,7.84079,-3.28285,24.1735,5.6408,-6.47556
7,23.5087,9.64596,-1.87323,24.5072,7.744,-5.19798
8,23.2357,10.9031,-0.69042,24.9273,9.83638,-3.82273
9,22.5277,11.3418,0.211903,25.0855,11.3999,-2.59441
10,21.3686,11.0014,0.877267,24.7281,12.1143,-1.60831
11,19.9125,10.176,1.4044,23.7737,11.9401,-0.841175
12,18.3966,9.24327,1.89101,22.3308,11.0945,-0.218278
13,17.0313,8.47788,2.39356,20.6394,9.93295,0.324928
14,15.9147,7.95014,2.91318,18.9744,8.80152,0.82232
15,15.0113,7.56386,3.41695,17.5463,7.9186,1.28541
16,14.2041,7.17768,3.87917,16.4278,7.32512,1.71745
17,13.3821,6.70894,4.29872,15.5529,6.92754,2.12481
18,12.501,6.15772,4.68772,14.7866,6.58357,2.51424
19,11.5737,5.56095,5.05466,14.0031,6.17026,2.88844
20,10.6216,4.94154,5.39824,13.1349,5.62396,3.24451
21,9.65059,4.30453,5.71401,12.1788,4.9503,3.57903
22,8.66832,3.66805,6.00321,11.1686,4.20112,3.88937
23,7.6966,3.06815,6.27019,10.1396,3.43803,4.17324
24,6.75358,2.52279,6.51674,9.11068,2.70542,4.42887
25,5.83371,2.00581,6.73786,8.08903,2.02038,4.65278
26,4.91674,1.46668,6.92711,7.08103,1.37357,4.843
27,3.98529,0.862356,7.08141,6.09881,0.7401,5.00608
28,3.04084,0.180483,7.20272,5.15665,0.0927909,5.15415
29,2.10554,-0.554951,7.30044,4.2673,-0.580117,5.2975
30,1.21283,-1.29857,7.38723,3.4455,-1.26118,5.44581
31,0.390238,-2.01095,7.47237,2.705,-1.91078,5.60208
32,-0.35543,-2.67597,7.56105,2.0516,-2.48762,5.7617
33,-1.03883,-3.30321,7.65425,1.47952,-2.96475,5.92081
34,-1.68468,-3.91642,7.74906,0.975488,-3.33838,6.08133
35,-2.31837,-4.54141,7.84037,0.5193,-3.62868,6.24869
36,-2.96245,-5.19901,7.9226,0.0843391,-3.87084,6.42635
37,-3.63502,-5.89642,7.99315,-0.354462,-4.10117,6.61518
38,-4.34412,-6.61954,8.05515,-0.813732,-4.3455,6.8168
39,-5.08473,-7.33512,8.11663,-1.30411,-4.61513,7.03144
40,-5.84262,-8.00037,8.1869,-1.83193,-4.90695,7.25521
41,-6.60181,-8.57472,8.27356,-2.39989,-5.20727,7.48131
42,-7.34706,-9.02393,8.38153,-3.00957,-5.49662,7.70356
43,-8.06382,-9.32332,8.5122,-3.65608,-5.75131,7.91936
44,-8.74058,-9.46152,8.65941,-4.32545,-5.94697,8.13135
45,-9.37643,-9.44354,8.81081,-5.00141,-6.06227,8.34508
46,-9.98253,-9.28841,8.95334,-5.66901,-6.07888,8.56349
47,-10.5767,-9.02354,9.07414,-6.3186,-5.98434,8.78435
48,-11.1745,-8.67771,9.15577,-6.94744,-5.77467,9.00104
49,-11.784,-8.27343,9.17448,-7.55522,-5.45252,9.2044
50,-12.398,-7.81788,9.10546,-8.13997,-5.02373,9.3835
51,-12.9879,-7.29883,8.93216,-8.69235,-4.49148,9.52485
52,-13.5125,-6.69062,8.648,-9.19772,-3.8536,9.6088
53,-13.933,-5.96015,8.25088,-9.64174,-3.10331,9.6097
